Morph-Lemma,Morph-Inflection
迷子,迷子
迷惑,迷惑
迷路,迷路
追いかける,追いかけ
追いかける,追いかける
追いつく,追いつい
追いつく,追いつか
追いつく,追いつき
追いつく,追いつく
追い詰める,追い詰め
追い詰める,追い詰める
追い越す,追い越さ
追い越す,追い越し
追い越す,追い越す
追い込む,追い込ま
追い込む,追い込み
追い込む,追い込む
追い込む,追い込ん
追う,追い
追う,追う
追う,追え
追う,追っ
追う,追わ
追加,追加
追跡,追跡
追随,追随
退る,退
退学,退学
退屈,退屈
退治,退治
送り迎え,送り迎え
送る,送っ
送る,送ら
送る,送り
送る,送る
送る,送れ
送る,送ろ
送る,送ん
送れる,送れ
送れる,送れる
送料,送料
送金,送金
逃がす,逃がさ
逃がす,逃がし
逃がす,逃がしゃ
逃がす,逃がす
逃がす,逃がせ
逃げる,逃げ
逃げる,逃げよ
逃げる,逃げる
逃げる,逃げれ
逃げる,逃げろ
逃げる,逃げん
逃げ出す,逃げ出し
逃げ出す,逃げ出す
逃す,逃さ
逃す,逃し
逃す,逃す
逃れる,逃れ
逃れる,逃れよ
逃れる,逃れる
逆,逆
逆らう,逆らい
逆らう,逆らう
逆らう,逆らえ
逆らう,逆らお
逆らう,逆らっ
逆らう,逆らわ
逆転,逆転
途上,途上
途中,途中
途切れる,途切れ
途端,途端
通う,通い
通う,通う
通う,通え
通う,通っ
通う,通わ
通じる,通じ
通じる,通じる
通す,通さ
通す,通し
通す,通す
通す,通せ
通す,通そ
通り,通り
通りすがり,通りすがり
通り過ぎる,通り過ぎ
通り過ぎる,通り過ぎる
通る,通っ
通る,通ら
通る,通り
通る,通る
通る,通れ
通る,通ん
通れる,通れ
通れる,通れる
通勤,通勤
通常,通常
通知,通知
通話,通話
通院,通院
通電,通電
速い,速
速い,速い
速い,速かっ
速い,速く
速い,速けれ
速攻,速攻
造る,造っ
造る,造ら
造る,造り
造る,造る
連れ,連れ
連れる,連れ
連れ回す,連れ回し
連れ回す,連れ回す
連中,連中
連絡,連絡
連続,連続
逮捕,逮捕
週,週
週末,週末
週間,週間
進む,進ま
進む,進み
進む,進む
進む,進め
進む,進も
進む,進ん
進める,進め
進める,進めよ
進める,進める
進める,進めろ
進学,進学
進撃,進撃
進路,進路
逸らす,逸らさ
逸らす,逸らし
遂に,遂に
遅い,遅
遅い,遅い
遅い,遅かっ
遅い,遅く
遅い,遅し
遅ればせながら,遅ればせながら
遅れる,遅れ
遅れる,遅れる
遅れる,遅れれ
遅刻,遅刻
遊び,遊び
遊ぶ,遊ば
遊ぶ,遊び
遊ぶ,遊ぶ
遊ぶ,遊べ
遊ぶ,遊ぼ
遊ぶ,遊ん
遊べる,遊べ
遊べる,遊べる
遊園,遊園
運,運
運ぶ,運ば
運ぶ,運び
運ぶ,運ぶ
運ぶ,運べ
運ぶ,運ぼ
運ぶ,運ん
運べる,運べ
運べる,運べる
運動,運動
運命,運命
運営,運営
運転,運転
過,過
過ぎ,過ぎ
過ぎる,過ぎ
過ぎる,過ぎよ
過ぎる,過ぎる
過ぎる,過ぎれ
過ごす,過ごさ
過ごす,過ごし
過ごす,過ごす
過ごす,過ごそ
過剰,過剰
過去,過去
過程,過程
過言,過言
道,道
道具,道具
道路,道路
達,達
達す,達し
達人,達人
違い,違い
違う,違い
違う,違う
違う,違え
違う,違っ
違う,違わ
違和感,違和感
遠い,遠
遠い,遠い
遠い,遠かっ
遠い,遠かろ
遠い,遠く
遠く,遠く
遠ざかる,遠ざかっ
遠ざかる,遠ざかる
遠回し,遠回し
遠慮,遠慮
遠方,遠方
遠足,遠足
遠距離,遠距離
遣う,遣い
遣う,遣う
遣う,遣え
遣う,遣っ
遣う,遣わ
遣り取り,遣り取り
遣る,遣
遣る,遣っ
適す,適さ
適す,適し
適切,適切
適当,適当
遭う,遭い
遭う,遭う
遭う,遭え
遭う,遭お
遭う,遭っ
遭う,遭わ
選ぶ,選ば
選ぶ,選び
選ぶ,選ぶ
選ぶ,選べ
選ぶ,選ぼ
選ぶ,選ん
選手,選手
選択,選択
選択肢,選択肢
選挙,選挙
遺体,遺体
遺族,遺族
遺産,遺産
避ける,避け
避ける,避けよ
避ける,避ける
避ける,避けれ
避ける,避けろ
避難,避難
邪,邪
邪魔,邪魔
部,部
部下,部下
部分,部分
部品,部品
部員,部員
部屋,部屋
部活,部活
部長,部長
郵便,郵便
都,都
都会,都会
都合,都合
都市,都市
配る,配っ
配る,配ら
配る,配り
配る,配る
配る,配れ
配る,配ろ
配信,配信
配分,配分
配送,配送
配達,配達
酒,酒
酔い,酔い
酔う,酔い
酔う,酔う
酔う,酔え
酔う,酔っ
酔う,酔わ
酔っ払う,酔っ払い
酔っ払う,酔っ払っ
酢,酢
酷い,酷い
酷い,酷く
醜い,醜
醜い,醜い
醜い,醜く
醜い,醜くっ
醤油,醤油
重,重
重い,重
重い,重い
重い,重かっ
重い,重く
重ねる,重ね
重ねる,重ねよ
重ねる,重ねる
重ねる,重ねれ
重力,重力
重曹,重曹
重要,重要
重視,重視
野望,野望
野球,野球
野菜,野菜
野郎,野郎
量,量
金,金
金属,金属
金持ち,金持ち
金曜日,金曜日
金輪際,金輪際
金銭,金銭
釣り,釣り
釣る,釣っ
釣る,釣ら
釣る,釣り
釣る,釣る
鈍い,鈍
鈍い,鈍い
鈍い,鈍く
鈴,鈴
鈴木,鈴木
鉄,鉄
鉄砲,鉄砲
銀行,銀行
銃,銃
鋭い,鋭い
鋭い,鋭く
鋼,鋼
錠剤,錠剤
錬成,錬成
録画,録画
鍋,鍋
鍛える,鍛え
鍛える,鍛える
鍛え上げる,鍛え上げ
鍵,鍵
鎖国,鎖国
鏡,鏡
鑑識,鑑識
長,長
長い,長
長い,長い
長い,長かっ
長い,長き
長い,長く
長い,長くっ
長ける,長け
長崎,長崎
長年,長年
長引く,長引い
長引く,長引き
長引く,長引く
長引く,長引け
長所,長所
長時間,長時間
長期,長期
長生き,長生き
長者,長者
長袖,長袖
門,門
閉ざす,閉ざさ
閉ざす,閉ざし
閉ざす,閉ざす
閉じる,閉じ
閉じる,閉じる
閉じる,閉じれ
閉じる,閉じろ
閉じ込める,閉じ込め
閉じ込める,閉じ込めよ
閉じ込める,閉じ込める
閉まる,閉まっ
閉まる,閉まる
閉める,閉め
閉める,閉める
閉める,閉めろ
閉店,閉店
開く,開い
開く,開か
開く,開き
開く,開きゃ
開く,開く
開く,開け
開く,開こ
開けっ放し,開けっ放し
開ける,開け
開ける,開けよ
開ける,開けりゃ
開ける,開ける
開ける,開けれ
開ける,開けろ
開ける,開けん
開催,開催
開始,開始
開拓,開拓
開発,開発
開示,開示
間,間
間に合う,間に合い
間に合う,間に合う
間に合う,間に合っ
間に合う,間に合わ
間接,間接
間違い,間違い
間違う,間違う
間違う,間違っ
間違う,間違わ
間違える,間違え
間違える,間違えりゃ
間違える,間違える
間違える,間違えれ
関,関
関わる,関わ
関わる,関わっ
関わる,関わら
関わる,関わり
関わる,関わる
関わる,関われ
関係,関係
関心,関心
関東,関東
関西,関西
閲覧,閲覧
闇,闇
防ぐ,防い
防ぐ,防が
防ぐ,防ぎ
防ぐ,防ぐ
防ぐ,防ご
防具,防具
防災,防災
防犯,防犯
防護,防護
阻む,阻ま
阻む,阻む
阻む,阻ん
阻止,阻止
降り,降り
降りる,降り
降りる,降りよ
降りる,降りる
降りる,降りれ
降りる,降りろ
降る,降
降る,降っ
降る,降ら
降る,降り
降る,降る
降る,降れ
限り,限り
限る,限っ
限る,限ら
限る,限り
限る,限る
限界,限界
院,院
陣,陣
除く,除い
除く,除く
除く,除け
除外,除外
陥る,陥
陥る,陥っ
陥る,陥ら
陥る,陥り
陥る,陥る
陥る,陥れ
陥れる,陥れ
陰,陰
陰性,陰性
陰謀,陰謀
陸地,陸地
陽平,陽平
陽性,陽性
隅,隅
隊長,隊長
階,階
階段,階段
随分,随分
隙,隙
隙間,隙間
際,際
障る,障
障る,障っ
障る,障り
障る,障る
隠し事,隠し事
隠す,隠さ
隠す,隠し
隠す,隠す
隠す,隠せ
隠す,隠そ
隠れる,隠れ
隠れる,隠れよ
隠れる,隠れる
隠れる,隠れれ
隣,隣
隣る,隣り
雄介,雄介
集まる,集まっ
集まる,集まり
集まる,集まる
集まる,集まれ
集まる,集まろ
集まる,集まん
集める,集め
集める,集めよ
集める,集めりゃ
集める,集める
集める,集めれ
集める,集めろ
集中,集中
集合,集合
集団,集団
雇う,雇い
雇う,雇う
雇う,雇っ
雇う,雇わ
雑煮,雑煮
雑用,雑用
雑誌,雑誌
雑談,雑談
雑貨,雑貨
雑魚,雑魚
離す,離さ
離す,離し
離す,離す
離す,離せ
離せる,離せ
離せる,離せよ
離せる,離せん
離れる,離れ
離れる,離れよ
離れる,離れりゃ
離れる,離れる
離れる,離れれ
離れる,離れろ
離婚,離婚
難しい,難し
難しい,難しい
難しい,難しかっ
難しい,難しく
難易,難易
難航,難航
雨,雨
雨宿り,雨宿り
雪,雪
雰囲気,雰囲気
雲,雲
電化,電化
電気,電気
電池,電池
電波,電波
電源,電源
電話,電話
電車,電車
需要,需要
震える,震え
震える,震える
震度,震度
霊,霊
青い,青
青い,青い
青い,青かっ
青い,青き
青い,青く
青い,青くっ
青信号,青信号
青葉,青葉
静か,静か
非,非
非常,非常
非常勤,非常勤
非常時,非常時
非常識,非常識
非難,非難
面,面
面倒,面倒
面倒くさい,面倒くさ
面倒くさい,面倒くさい
面倒くさい,面倒くさく
面接,面接
面白い,面白
面白い,面白い
面白い,面白かっ
面白い,面白く
革命,革命
靴,靴
靴下,靴下
鞄,鞄
韓国,韓国
音,音
音声,音声
音楽,音楽
音痴,音痴
音響,音響
響く,響い
響く,響か
響く,響き
響く,響く
頂く,頂い
頂く,頂か
頂く,頂き
頂く,頂く
頂く,頂こ
頂ける,頂け
頂ける,頂ける
頂ける,頂けれ
頂上,頂上
頂戴,頂戴
頃,頃
頃合,頃合
項目,項目
順,順
順位,順位
順番,順番
順調,順調
預かる,預かっ
預かる,預から
預かる,預かり
預かる,預かる
預ける,預け
預ける,預ける
預ける,預けろ
頑固,頑固
頑張り,頑張り
頑張る,頑張っ
頑張る,頑張り
頑張る,頑張る
頑張る,頑張れ
頑張る,頑張ろ
頑張る,頑張ん
頑張れる,頑張れ
頑張れる,頑張れよ
頑張れる,頑張れる
領分,領分
頭,頭
頭痛,頭痛
頻度,頻度
頻繁,頻繁
頼み,頼み
頼み込む,頼み込み
頼み込む,頼み込ん
頼む,頼ま
頼む,頼み
頼む,頼む
頼む,頼め
頼む,頼も
頼む,頼ん
頼り,頼り
頼る,頼っ
頼る,頼ら
頼る,頼り
頼る,頼る
頼る,頼ろ
題名,題名
顎,顎
顔,顔
顔色,顔色
顕示,顕示
願い,願い
願い事,願い事
願う,願い
願う,願う
願う,願え
願う,願お
願う,願っ
願望,願望
顧問,顧問
風,風
風俗,風俗
風呂,風呂
風子,風子
風景,風景
風船,風船
風車,風車
風速,風速
風邪,風邪
飛ばす,飛ばさ
飛ばす,飛ばし
飛ばす,飛ばす
飛びつく,飛びつい
飛びつく,飛びつく
飛び出す,飛び出し
飛び出す,飛び出す
飛び込む,飛び込み
飛び込む,飛び込む
飛び込む,飛び込め
飛び込む,飛び込ん
飛び降りる,飛び降り
飛び降りる,飛び降りる
飛ぶ,飛ば
飛ぶ,飛び
飛ぶ,飛ぶ
飛ぶ,飛べ
飛ぶ,飛ぼ
飛ぶ,飛ん
飛行,飛行
飛行機,飛行機
食,食
食あたり,食あたり
食う,食い
食う,食う
食う,食え
食う,食お
食う,食っ
食う,食わ
食べる,食べ
食べる,食べよ
食べる,食べる
食べる,食べれ
食べる,食べろ
食べる,食べん
食べ物,食べ物
食らう,食らい
食らう,食らう
食らう,食らえ
食らう,食らっ
食らう,食らわ
食事,食事
食品,食品
食器,食器
食堂,食堂
食材,食材
食生活,食生活
食費,食費
飯,飯
飲み物,飲み物
飲み込む,飲み込ま
飲み込む,飲み込み
飲み込む,飲み込む
飲み込む,飲み込も
飲み込む,飲み込ん
飲む,飲ま
飲む,飲み
飲む,飲みゃ
飲む,飲む
飲む,飲め
飲む,飲も
飲む,飲ん
飲める,飲め
飲める,飲める
飲める,飲めれ
飲める,飲めん
飲食,飲食
飼い主,飼い主
飼う,飼い
飼う,飼う
飼う,飼お
飼う,飼っ
飼う,飼わ
飼育,飼育
飽きる,飽き
飽きる,飽きる
飽く,飽い
飽く,飽き
飾り,飾り
飾る,飾っ
飾る,飾ら
飾る,飾り
飾る,飾る
飾る,飾ろ
餅,餅
養う,養う
養う,養お
養う,養っ
養う,養わ
餌,餌
館,館
首,首
香り,香り
馬,馬
馬車,馬車
馬鹿,馬鹿
馴染み,馴染み
駄目,駄目
駅,駅
駅前,駅前
駆けつける,駆けつけ
駆けつける,駆けつける
駆け寄る,駆け寄っ
駆け引き,駆け引き
駆け落ち,駆け落ち
駆け込む,駆け込ん
駆除,駆除
駐車,駐車
騎手,騎手
騎馬,騎馬
騒がせる,騒がせ
騒ぎ,騒ぎ
騒ぐ,騒い
騒ぐ,騒が
騒ぐ,騒ぎ
騒ぐ,騒ぐ
騒音,騒音
騙す,騙さ
騙す,騙し
騙す,騙す
騙す,騙そ
驚く,驚い
驚く,驚か
驚く,驚く
驚く,驚け
骨,骨
骨折,骨折
高,高
高い,高
高い,高い
高い,高かっ
高い,高かろ
高い,高き
高い,高く
高い,高けれ
高まる,高まっ
高まる,高まり
高まる,高まる
高める,高め
高める,高める
高める,高めれ
高位,高位
高柳,高柳
高校,高校
高橋,高橋
高級,高級
高速,高速
高齢,高齢
髪,髪
髪の毛,髪の毛
髪型,髪型
髭,髭
鬼,鬼
魂,魂
魅力,魅力
魔,魔
魔力,魔力
魔女,魔女
魔法,魔法
魚,魚
鯉,鯉
鳥,鳥
鳩,鳩
鳴き声,鳴き声
鳴らす,鳴らし
鳴らす,鳴らす
鳴り響く,鳴り響い
鳴る,鳴っ
鳴る,鳴ら
鳴る,鳴り
鳴る,鳴る
鴨,鴨
鵜呑み,鵜呑み
鶴,鶴
麦野,麦野
麺,麺
麻,麻
麻酔,麻酔
黄色い,黄色い
黒,黒
黒い,黒
黒い,黒い
黒い,黒き
黒い,黒く
黒沼,黒沼
黙る,黙
黙る,黙っ
黙る,黙ら
黙る,黙り
黙る,黙れ
鼻,鼻
龍,龍
％,％
